startup,text
pozalabs,총 279개
pozalabs,59넥스아이면역항암제
pozalabs,제트에이아이블럭스
pozalabs,소재지총 투자 유치 금액 순
pozalabs,스푼랩스스푼
pozalabs,리벨리온AI 반도체
pozalabs,* 과거 회사명부터 지금 회사명까지의 인원 변동을 확인할 수 있습니다.
pozalabs,53인터그래비티테크놀로지스궤도수송선
pozalabs,45노타온디바이스 AI 솔루션
pozalabs,삼도환경플라즈마 탈취살균기
pozalabs,현재 라운드Series A투자총 투자 유치27억선택한 라운드비공개알 수 없음선택한 투자 유치로그인 필요
pozalabs,99야놀자NOL 야놀자
pozalabs,최근 뉴스더보기
pozalabs,비프로컴퍼니비프로11
pozalabs,55로칼로칼
pozalabs,바리코퍼레이션
pozalabs,두어스ZVZO
pozalabs,테오예능/드라마 제작
pozalabs,3개월 결제액 평균프로 플랜 필요
pozalabs,모레 AI 플랫폼
pozalabs,58그래비티벤처스투자조합
pozalabs,모션캡쳐 솔루션
pozalabs,"고용 인원국민연금(2025-04-24 갱신)총 인원37명최근 1년간 입사자4명최근 1년간 퇴사자39명2025-03인원이 감축되었습니다.-36.2%2018년 ~ 2025년최근 2년다운로드* 과거 회사명부터 지금 회사명까지의 인원 변동을 확인할 수 있습니다.* 본점, 지점의 고용 데이터를 합산하여 산출한 결과입니다."
pozalabs,컬리마켓컬리
pozalabs,데이터처리가속기
pozalabs,Pre-A23억원
pozalabs,포자랩스수퍼톤+1
pozalabs,회사제품/서비스기술분야투자 유치현재포자랩스한국∙스타트업라이브AI 음악 창작 플랫폼인공지능콘텐츠음악/음원Series A27억원82%뉴튠한국∙스타트업믹스오디오멀티모달 AI 생성 음악 서비스인공지능콘텐츠음악/음원Pre-A23억원81%휘릭에이아이한국∙스타트업휘릭AI기반 영상 프로젝트에 최적화된 음악 및 BGM 제작을 통한 맞춤형 음악 솔루션 제공인공지능콘텐츠음악/음원Seed2억원77%로보한국∙스타트업로보AI 음성 해설 및 텍스트 음성 변환 플랫폼인공지능콘텐츠음악/음원Pre-A83억 1388만원76%뮤직몬스터한국∙중소기업뮤직몬스터저작권 관리와 음원 유통을 통한 음악 콘텐츠 제작 및 수익 창출 서비스음악/영상스트리밍콘텐츠음악/음원Seed3억 31만원76%스텔라뮤직한국∙스타트업스텔라Z세대 크리에이터를 위한 음악저작권 구독 플랫폼음악/영상스트리밍콘텐츠음악/음원Seed8억 1만원75%스파이더빌한국∙스타트업울랄라NFT기반 음악 플랫폼블록체인콘텐츠음악/음원Seed13억원
pozalabs,결제/고객 분석 더보기
pozalabs,유사 제품과 데이터 더보기
pozalabs,콘텐츠음악/음원
pozalabs,상태비상장업력7.3년투자 라운드 (5건)Series A투자 유치 (2.5년 전)27억매출 (2024)프로 플랜 필요임직원 수 (2025-03)37명YoY -49%특허 (1.3년 전)3개카드 거래액 (2025-04)프로 플랜 필요
pozalabs,2024-03-06 - 사명변경
pozalabs,비바리퍼블리카토스
pozalabs,"뉴스총 279개서울경제2일 전'가상 캐릭터와 실시간 음성 대화'...수퍼톤, AWS 서밋 서울서 AI 음성기...실생활에 접목된 기술을 경험할 수 있는 '익스피리언스 라이브' 공간에서도 수퍼톤의 AI 음성 기술이... 포자랩스는 음악 생성 AI 모델로 노래를 작사·작곡한다. 이 노래를 수퍼톤의 가창 합성 기술로 만들어낸 AI...포자랩스아이티조선6일 전지용호 AWS 전무 ""생성형 AI 시대 전환, AWS의 전략은 '체험형'"" [인터뷰...이외에도, 디지털 헬스케어 스타트업 아이픽셀과 함께 하는 AI 기반 맞춤형 피트니스, LG생활건강의 AI 피부 진단 솔루션, 업스테이지와 함께하는 AI 발표자료 리뷰 플랫폼 등 산업 현장에서 활용되는 다양한 AI...포자랩스아이픽셀+1벤처스퀘어8일 전아마존웹서비스, 'AWS 서밋 서울 2025' 개최슈퍼톤(Supertone)의 실시간 음성 기술과 결합하여 효과적인 코칭을 제공한다. 이외에도, 디지털... 특히 AI 뮤직 스타트업 포자랩스, AI 음성 기술 기업 수퍼톤과 협업하여 아마존 세이지메이커(Amazon SageMaker)...포자랩스수퍼톤+1아이티데일리12일 전'AWS 서밋 서울 2025' 이달 14~15일 개최...AI·클라우드 혁신 전략 논의두 서비스는 AI 음성 기술 기업 수퍼톤(대표 이교구)의 아마존 세이지메이커(Amazon SageMaker) 기반 실시간 음성 기술과 결합해 몰입감을 높인다. 개발자를 위한 '디벨로퍼 라운지(Dev Lounge)'에서는 실무 중심의 AI...포자랩스수퍼톤주간한국16일 전[Digital대전환] CJ ENM, AI로 콘텐츠 산업 '패러다임' 바꾼다'비오디오'는 AI 기술 기업 포자랩스가 만든 AI 음원 플랫폼이다. CJ ENM 임직원이 직접 생성해 콘텐츠에 삽입한 AI 음원은 데이터베이스로 저장돼 언제든 들어보고 다시 이용할 수 있다. 이를 통해 AI 음원이 다양하게...포자랩스매일유업헬로티한 달 전포자랩스, 유튜브 글로벌 행사서 AI 음악 기술 선보인다14곡의 대표 음원 단독 제공 및 독립 부스에서 자사 AI 음악 생성 기술 시연 포자랩스가 4월 15일부터 16일까지 일본 도쿄에서 열리는 'YouTube Device Partner Summit 2025'에 참가한다. 유튜브가 주최하는 이번 행사는...포자랩스AI타임스한 달 전포자랩스, 유튜브 '디바이스 파트너 서밋'에 AI 음원 전곡 제공인공지능(AI) 음악 전문 포자랩스(대표 허원길)는 일본 도쿄에서 열리는 '유튜브 디바이스 파트너 서밋 2025'에 참가한다고 14일 밝혔다. 이 행사는 유튜브가 주최하는 글로벌 이벤트다. 유튜브와 협력하는 전 세계 IT 및...포자랩스이슈앤비즈2025-04-14포자랩스, 일본 도쿄서 열리는 YouTube Device Partner Summit 2025 참여/사진=포자랩스 AI 음악 스타트업 포자랩스는 오는 15~16일 일본 도쿄에서 열리는 'YouTube Device Partner Summit 2025'에 참가한다고 14일 밝혔다. YouTube Device Partner Summit은 'Amazing YouTube Devices'라는 주제로 YouTube에서...포자랩스머니투데이2025-04-02포자랩스, AI 작곡 및 음악 생성 시장에서 '혁신'...인공지능으로 '나만...""고객의 의도를 반영해 저작권에 문제가 없는 독창적인 음악을 만들고, 그 결과물을 원스톱으로 자유롭게 수정할 수 있다는 점이 포자랩스의 차별화입니다."" 포자랩스 허원길 대표의 말이다. 음악 생성 인공지능(AI)...포자랩스머니투데이2025-03-13포자랩스-어플레이즈, 'AI 기반 공간 음악 혁신' 위한 MOU 체결포자랩스(대표 허원길)와 어플레이즈(대표 배정진)가 AI 생성형 음원을 활용한 공간 음악 큐레이션 서비스 개발을 위해 업무 협약(MOU)을 체결했다고 13일 밝혔다. 양사는 이번 협약을 통해 포자랩스의 AI 음원 생성 기술과...포자랩스스포츠경향2025-02-203D 버추얼 휴먼 연구개발 오모션, 메타툰과 버추얼 콘텐츠 OSMU 협약 체결또, 주식회사 두비덥(오디오북), 주식회사 포자랩스(음원), 주식회사 인(음반)과의 업무 협약을 통해 양사 간 시너지 증대 및 상호 협력을 강화하고 있다. 메타툰은 2024년부터 드라마, 웹드라마, 영화, OTT, 게임, 음반...포자랩스연합뉴스2025-02-15[위클리 스마트] '작곡 시간 50% 단축'...AI 음원생성 서비스 써보니배승혁 포자랩스 음원제작팀 비즈니스 매니저는 ""이 음원에 밸런스를 맞추는 '믹싱' 과정을 거치면 작업이 끝난다""면서 ""처음부터 작곡하는 것과 비교해 AI를 활용하면 작업 시간이 50% 이상은 단축된다""고 설명했다....포자랩스밸런스더보기 12 / 279"
pozalabs,바나듐 이온 배터리
pozalabs,첫구매/재구매
pozalabs,62여기어때컴퍼니여기어때
pozalabs,뮤즈엠펫타버스
pozalabs,82%뉴튠한국∙스타트업
pozalabs,"기업 개요홈페이지주식회사포자랩스(POZAlabs)는2018년 1월에 설립된한국계∙스타트업입니다.콘텐츠∙음악/음원분야의라이브가 주요 제품/서비스입니다.본사는한국∙서울특별시에 위치해있습니다.현재 대표자는허원길입니다.유사 기업은뉴튠∙휘릭에이아이∙로보∙뮤직몬스터등이 있습니다.라이브비오디오연관 키워드음악 창작AI 음악저작권 음악플랫폼저작권음악 서비스배경음악음악+3주요 정보상태비상장업력7.3년투자 라운드 (5건)Series A투자 유치 (2.5년 전)27억매출 (2024)프로 플랜 필요임직원 수 (2025-03)37명YoY -49%특허 (1.3년 전)3개카드 거래액 (2025-04)프로 플랜 필요최근 뉴스더보기2일 전'가상 캐릭터와 실시간 음성 대화'...수퍼톤, AWS 서밋 서울서 AI 음성기...6일 전지용호 AWS 전무 ""생성형 AI 시대 전환, AWS의 전략은 '체험형'"" [인터뷰...8일 전아마존웹서비스, 'AWS 서밋 서울 2025' 개최12일 전'AWS 서밋 서울 2025' 이달 14~15일 개최...AI·클라우드 혁신 전략 논의"
pozalabs,무니스미라클나잇
pozalabs,포자랩스서울특별시∙스타트업
pozalabs,테크타카아르고
pozalabs,자세히 보기
pozalabs,포자랩스대표이사
pozalabs,일반형 팁스(TIPS)R&D 자금 최대 5억원(2년) + 창업사업화·해외마케팅 자금 각 최대 1억원
pozalabs,YoY -49%
pozalabs,회사분야총 투자 유치 금액 순최근 투자 유치일/단계??위포자랩스서울특별시∙스타트업콘텐츠27억원2022-10-31Series A1위바로 확인 가능서울특별시∙스타트업콘텐츠바로 확인 가능바로 확인 가능2위바로 확인 가능서울특별시∙스타트업콘텐츠바로 확인 가능바로 확인 가능
pozalabs,바로 확인 가능7년차∙스타트업
pozalabs,카드 거래액 (2025-04)
pozalabs,통신판매신고 제2017-서울마포-1223호
pozalabs,힐링페이퍼강남언니
pozalabs,TIPS에 선정된 콘텐츠 스타트업
pozalabs,알 수 없음
pozalabs,20플랫포스폰기프트
pozalabs,원컵원컵프로
pozalabs,유사 기업은
pozalabs,액셀러레이팅
pozalabs,클라썸클라썸
pozalabs,브이원프라이빗에쿼티
pozalabs,통합검색투자/M&AIR스타트업투자자펀드뉴스지원사업
pozalabs,릴리스에이아이릴리스AI
pozalabs,전체 투자자
pozalabs,37명2025-03-01
pozalabs,-36.2%
pozalabs,"포자랩스, 유튜브 글로벌 행사서 AI 음악 기술 선보인다"
pozalabs,"당사 및 당사 임직원은 절대로 문자 또는 카카오톡 등을 통한 투자 상담 및 계좌 입금 유도를 하지 않으며, 유사 증권/가상화폐 거래소를 일절 운영하고 있지 않습니다. 이러한 범죄행위로 인하여 피해를 보시는 일이 없도록 주의해주시기를 바랍니다. 당사가 2016년부터 운영 중인 웹서비스 도메인은 thevc.kr가 유일합니다. imthevc.com, itvsjh.com등은 당사가 운영하는 웹서비스가 아닙니다.자세히 보기"
pozalabs,반도체 ALE 장비
pozalabs,연예매니지먼트
pozalabs,43고위드고위드카드
pozalabs,빌리언스플러스한국∙중소기업
pozalabs,주 고객 성별
pozalabs,뮤직몬스터한국∙중소기업
pozalabs,97아리카피지컬 AI 모델
pozalabs,전화번호알 수 없음
pozalabs,포자랩스2024-03-06 - 사명변경
pozalabs,조회수 랭킹일간일간주간월간전체스타트업액셀러레이터벤처캐피탈사모투자회사대기업/중견기업금융회사정부/공기업협회/재단인큐베이터교육/연구기관1퓨리오사에이아이AI 반도체2슈카친구들슈카월드3트웰브랩스페가수스4뤼튼테크놀로지스뤼튼5비바리퍼블리카토스6자란다자란다7센디센디8티오더티오더9코스토리파파레서피10모난돌컴퍼니럭키밀11이매지너스영화/드라마 제작12리벨리온AI 반도체13한국투자액셀러레이터액셀러레이팅14로아이셀로15모빌리티원M1UCS16남도마켓남도마켓17크레딧데이터크레딧잡18쿠팡쿠팡19에너자이Edge AI 솔루션20플랫포스폰기프트21뮤즈엠펫타버스22플러그링크전기차 충전기23컬리마켓컬리24뤼이드산타 토익25브이원프라이빗에쿼티사모투자조합26망고부스트코리아데이터처리가속기27릴리스에이아이릴리스AI28다다닥헬스케어다다닥29리얼월드피지컬 AI 모델30씨피엔터테인먼트연예매니지먼트31플렉스플렉스32두어스ZVZO33레브잇올웨이즈34두잇두잇35파인드어스액셀러레이팅36무빈모션캡쳐 솔루션37테오예능/드라마 제작38스모어톡플라멜39비누랩스에브리타임40에어스메디컬스위프트엠알41스위그뤼이도42스콘미츄43고위드고위드카드44버킷플레이스오늘의집45노타온디바이스 AI 솔루션46당근마켓당근47제네시스프라이빗에쿼티사모투자조합48숲아프리카티비49메디아크심토미50라포랩스퀸잇51달파달파 AI 스토어52힐링페이퍼강남언니53인터그래비티테크놀로지스궤도수송선54슬링오르조55로칼로칼56토스인컴세이브잇57어댑트미디어커머스58그래비티벤처스투자조합59넥스아이면역항암제60숏뜨숏뜨61클라썸클라썸62여기어때컴퍼니여기어때63헬로마켓세컨웨어64비프로컴퍼니비프로1165마키나락스런웨이66레몬트리퍼핀67무신사무신사68리소리우스DRNET69삼도환경플라즈마 탈취살균기70스푼랩스스푼71대교인베스트먼트투자조합72엘비엠런던 베이글 뮤지엄73무니스미라클나잇74니즈미리75바리코퍼레이션라이트바겐76오스반도체 ALE 장비77주미당취중미담78퓨처플레이액셀러레이팅79라포테이블팔도감80로보원산업용 로봇81스탠다드에너지바나듐 이온 배터리82모레모레 AI 플랫폼83블루포인트파트너스액셀러레이팅84에이비스유방암 병리영상 판독 AI 솔루션85십일리터라이펫86원컵원컵프로87제트에이아이블럭스88라이너라이너89크림크림90스프라이트에이아이위쓰91테크타카아르고92스패너스패너 커넥터93리브스메드아티센셜94모드하우스연예매니지먼트95업스테이지솔라96로보스도축장 자동화 로봇 솔루션97아리카피지컬 AI 모델98플렉슬플렉슬99야놀자NOL 야놀자추천최근 본컬렉션조회수투자잠금해제컬렉션
pozalabs,90스프라이트에이아이위쓰
pozalabs,메디아크심토미
pozalabs,44버킷플레이스오늘의집
pozalabs,"슈퍼톤(Supertone)의 실시간 음성 기술과 결합하여 효과적인 코칭을 제공한다. 이외에도, 디지털... 특히 AI 뮤직 스타트업 포자랩스, AI 음성 기술 기업 수퍼톤과 협업하여 아마존 세이지메이커(Amazon SageMaker)..."
pozalabs,조회수 랭킹일간일간주간월간전체스타트업액셀러레이터벤처캐피탈사모투자회사대기업/중견기업금융회사정부/공기업협회/재단인큐베이터교육/연구기관1퓨리오사에이아이AI 반도체2슈카친구들슈카월드3트웰브랩스페가수스4뤼튼테크놀로지스뤼튼5비바리퍼블리카토스6자란다자란다7센디센디8티오더티오더9코스토리파파레서피10모난돌컴퍼니럭키밀11이매지너스영화/드라마 제작12리벨리온AI 반도체13한국투자액셀러레이터액셀러레이팅14로아이셀로15모빌리티원M1UCS16남도마켓남도마켓17크레딧데이터크레딧잡18쿠팡쿠팡19에너자이Edge AI 솔루션20플랫포스폰기프트21뮤즈엠펫타버스22플러그링크전기차 충전기23컬리마켓컬리24뤼이드산타 토익25브이원프라이빗에쿼티사모투자조합26망고부스트코리아데이터처리가속기27릴리스에이아이릴리스AI28다다닥헬스케어다다닥29리얼월드피지컬 AI 모델30씨피엔터테인먼트연예매니지먼트31플렉스플렉스32두어스ZVZO33레브잇올웨이즈34두잇두잇35파인드어스액셀러레이팅36무빈모션캡쳐 솔루션37테오예능/드라마 제작38스모어톡플라멜39비누랩스에브리타임40에어스메디컬스위프트엠알41스위그뤼이도42스콘미츄43고위드고위드카드44버킷플레이스오늘의집45노타온디바이스 AI 솔루션46당근마켓당근47제네시스프라이빗에쿼티사모투자조합48숲아프리카티비49메디아크심토미50라포랩스퀸잇51달파달파 AI 스토어52힐링페이퍼강남언니53인터그래비티테크놀로지스궤도수송선54슬링오르조55로칼로칼56토스인컴세이브잇57어댑트미디어커머스58그래비티벤처스투자조합59넥스아이면역항암제60숏뜨숏뜨61클라썸클라썸62여기어때컴퍼니여기어때63헬로마켓세컨웨어64비프로컴퍼니비프로1165마키나락스런웨이66레몬트리퍼핀67무신사무신사68리소리우스DRNET69삼도환경플라즈마 탈취살균기70스푼랩스스푼71대교인베스트먼트투자조합72엘비엠런던 베이글 뮤지엄73무니스미라클나잇74니즈미리75바리코퍼레이션라이트바겐76오스반도체 ALE 장비77주미당취중미담78퓨처플레이액셀러레이팅79라포테이블팔도감80로보원산업용 로봇81스탠다드에너지바나듐 이온 배터리82모레모레 AI 플랫폼83블루포인트파트너스액셀러레이팅84에이비스유방암 병리영상 판독 AI 솔루션85십일리터라이펫86원컵원컵프로87제트에이아이블럭스88라이너라이너89크림크림90스프라이트에이아이위쓰91테크타카아르고92스패너스패너 커넥터93리브스메드아티센셜94모드하우스연예매니지먼트95업스테이지솔라96로보스도축장 자동화 로봇 솔루션97아리카피지컬 AI 모델98플렉슬플렉슬99야놀자NOL 야놀자
pozalabs,41스위그뤼이도
pozalabs,49메디아크심토미
pozalabs,24뤼이드산타 토익
pozalabs,매출 (2024)프로 플랜 필요
pozalabs,94모드하우스연예매니지먼트
pozalabs,온디바이스 AI 솔루션
pozalabs,18쿠팡쿠팡
pozalabs,리포트/소식
pozalabs,도축장 자동화 로봇 솔루션
pozalabs,Seed13억원
pozalabs,대시보드투자 유치5제품/서비스2결제/고객 분석
pozalabs,믹스오디오멀티모달 AI 생성 음악 서비스
pozalabs,/사진=포자랩스 AI 음악 스타트업 포자랩스는 오는 15~16일 일본 도쿄에서 열리는 'YouTube Device Partner Summit 2025'에 참가한다고 14일 밝혔다. YouTube Device Partner Summit은 'Amazing YouTube Devices'라는 주제로 YouTube에서...
pozalabs,82모레모레 AI 플랫폼
pozalabs,고용인원 순
pozalabs,두 원이 겹쳐진 영역을 반복해서 누르면 가려진 원이 선택됩니다.
pozalabs,크레딧데이터
pozalabs,TIPS∙스타트업
pozalabs,29리얼월드피지컬 AI 모델
pozalabs,32두어스ZVZO
pozalabs,스패너 커넥터
pozalabs,제네시스프라이빗에쿼티
pozalabs,에어스메디컬스위프트엠알
pozalabs,75바리코퍼레이션라이트바겐
pozalabs,아리카피지컬 AI 모델
pozalabs,사모투자회사
pozalabs,스프라이트에이아이
pozalabs,현재 라운드Series A투자
pozalabs,"본사 주소한국, 서울특별시서울특별시 강남구 테헤란로78길 16, 10층(대치동, 노벨빌딩)"
pozalabs,64비프로컴퍼니비프로11
pozalabs,음악 서비스
pozalabs,26망고부스트코리아데이터처리가속기
pozalabs,무빈모션캡쳐 솔루션
pozalabs,한국계∙스타트업
pozalabs,자란다자란다
pozalabs,현재 라운드Series A투자총 투자 유치27억선택한 라운드비공개알 수 없음선택한 투자 유치로그인 필요두 원이 겹쳐진 영역을 반복해서 누르면 가려진 원이 선택됩니다.전체 투자자6개사(명)베이직/프로 플랜 필요베이직/프로 플랜 필요베이직/프로 플랜 필요베이직/프로 플랜 필요베이직/프로 플랜 필요베이직/프로 플랜 필요베이직/프로 플랜 필요베이직/프로 플랜 필요
pozalabs,영화/드라마 제작
pozalabs,개인정보처리방침
pozalabs,"벤처스퀘어8일 전아마존웹서비스, 'AWS 서밋 서울 2025' 개최슈퍼톤(Supertone)의 실시간 음성 기술과 결합하여 효과적인 코칭을 제공한다. 이외에도, 디지털... 특히 AI 뮤직 스타트업 포자랩스, AI 음성 기술 기업 수퍼톤과 협업하여 아마존 세이지메이커(Amazon SageMaker)...포자랩스수퍼톤+1"
pozalabs,"스포츠경향2025-02-203D 버추얼 휴먼 연구개발 오모션, 메타툰과 버추얼 콘텐츠 OSMU 협약 체결또, 주식회사 두비덥(오디오북), 주식회사 포자랩스(음원), 주식회사 인(음반)과의 업무 협약을 통해 양사 간 시너지 증대 및 상호 협력을 강화하고 있다. 메타툰은 2024년부터 드라마, 웹드라마, 영화, OTT, 게임, 음반...포자랩스"
pozalabs,애플몬스터한국∙중소기업
pozalabs,70스푼랩스스푼
pozalabs,51달파달파 AI 스토어
pozalabs,Seed8억 1만원
pozalabs,77주미당취중미담
pozalabs,대교인베스트먼트투자조합
pozalabs,"서울특별시 마포구 만리재옛길 36, 2층 211-17호 | 대표변재극"
pozalabs,플렉슬플렉슬
pozalabs,멀티모달 AI 생성 음악 서비스
pozalabs,한국∙중소기업
pozalabs,81스탠다드에너지바나듐 이온 배터리
pozalabs,파인드어스액셀러레이팅
pozalabs,제품/서비스총 2개수정 요청웹사이트다운로드2년간의 MAU를 확인하고다운로드 해보세요프로 플랜 필요에서 더 많은 정보를 확인하세요라이브AI 음악 창작 플랫폼인공지능기술콘텐츠음악/음원분야온라인O2O지원사업 형태웹사이트운영비오디오저작권 걱정 없는 AI 배경음악 구독 서비스인공지능기술콘텐츠음악/음원분야온라인O2O구독/멤버십사업 형태웹사이트운영유사 제품과 데이터 더보기
pozalabs,자본금로그인 필요undefined 기준 ?원등기부등본 (2025-04-30 갱신)
pozalabs,헬로티한 달 전
pozalabs,19에너자이Edge AI 솔루션
pozalabs,한국 스타트업 투자 데이터베이스
pozalabs,"더브이씨(THE VC)에서 제공하는 정보는 신뢰할 만한 자료 및 정보로부터 얻어진 것이나 그 정확성이나 완전성을 보장 할 수 없으며, 시간이 경과함에 따라 변경될 수 있습니다. 따라서 정보의 오류, 누락에 대하여 더브이씨(THE VC) 또는 더브이씨(THE VC)에 자료를 제공하는 기관에서는 그 결과에 대해 법적인 책임을 지지 않습니다. 모든 콘텐츠에 대한 저작권은 더브이씨(THE VC)에 있으며 사전 허가없이 이를 무단으로 사용하거나, 데이터베이스화 할 경우 민형사상 책임을 물을 수 있습니다."
pozalabs,"배승혁 포자랩스 음원제작팀 비즈니스 매니저는 ""이 음원에 밸런스를 맞추는 '믹싱' 과정을 거치면 작업이 끝난다""면서 ""처음부터 작곡하는 것과 비교해 AI를 활용하면 작업 시간이 50% 이상은 단축된다""고 설명했다...."
pozalabs,TIPS최근 투자 유치일 순
pozalabs,37테오예능/드라마 제작
pozalabs,사람들이 함께 본 회사
pozalabs,토스인컴세이브잇
pozalabs,88라이너라이너
pozalabs,37명YoY -49%
pozalabs,전체스타트업액셀러레이터벤처캐피탈사모투자회사대기업/중견기업금융회사정부/공기업협회/재단인큐베이터교육/연구기관
pozalabs,웹사이트다운로드2년간의 MAU를 확인하고다운로드 해보세요프로 플랜 필요에서 더 많은 정보를 확인하세요
pozalabs,84에이비스유방암 병리영상 판독 AI 솔루션
pozalabs,서울경제2일 전
pozalabs,주 고객 소득
pozalabs,"포자랩스, 유튜브 '디바이스 파트너 서밋'에 AI 음원 전곡 제공"
pozalabs,76%뮤직몬스터한국∙중소기업
pozalabs,스위그뤼이도
pozalabs,Z세대 크리에이터를 위한 음악저작권 구독 플랫폼
pozalabs,"AI타임스한 달 전포자랩스, 유튜브 '디바이스 파트너 서밋'에 AI 음원 전곡 제공인공지능(AI) 음악 전문 포자랩스(대표 허원길)는 일본 도쿄에서 열리는 '유튜브 디바이스 파트너 서밋 2025'에 참가한다고 14일 밝혔다. 이 행사는 유튜브가 주최하는 글로벌 이벤트다. 유튜브와 협력하는 전 세계 IT 및...포자랩스"
pozalabs,고객 연령별전체 단위: %다운로드
pozalabs,2슈카친구들슈카월드
pozalabs,한국투자액셀러레이터액셀러레이팅
pozalabs,대표이사경영
pozalabs,한국∙스타트업
pozalabs,벤처스퀘어8일 전
pozalabs,86원컵원컵프로
pozalabs,국내 카드사에서 집계한 카드 결제 데이터만 제공합니다
pozalabs,2위바로 확인 가능서울특별시∙스타트업
pozalabs,22플러그링크전기차 충전기
pozalabs,스위프트엠알
pozalabs,69삼도환경플라즈마 탈취살균기
pozalabs,8억 1만원
pozalabs,83블루포인트파트너스액셀러레이팅
pozalabs,40에어스메디컬스위프트엠알
pozalabs,피지컬 AI 모델
pozalabs,결제 금액 / 평균 단가전체 단위: 원다운로드전체 단위: 원
pozalabs,저작권 관리와 음원 유통을 통한 음악 콘텐츠 제작 및 수익 창출 서비스
pozalabs,웹사이트운영
pozalabs,35파인드어스액셀러레이팅
pozalabs,67무신사무신사
pozalabs,휘릭AI기반 영상 프로젝트에 최적화된 음악 및 BGM 제작을 통한 맞춤형 음악 솔루션 제공
pozalabs,야놀자NOL 야놀자
pozalabs,3트웰브랩스페가수스
pozalabs,라이브AI 음악 창작 플랫폼
pozalabs,연관 키워드
pozalabs,모아보기내 컬렉션공개 컬렉션
pozalabs,"아이티조선6일 전지용호 AWS 전무 ""생성형 AI 시대 전환, AWS의 전략은 '체험형'"" [인터뷰...이외에도, 디지털 헬스케어 스타트업 아이픽셀과 함께 하는 AI 기반 맞춤형 피트니스, LG생활건강의 AI 피부 진단 솔루션, 업스테이지와 함께하는 AI 발표자료 리뷰 플랫폼 등 산업 현장에서 활용되는 다양한 AI...포자랩스아이픽셀+1"
pozalabs,11이매지너스영화/드라마 제작
pozalabs,퓨리오사에이아이AI 반도체
pozalabs,전체 투자자6개사(명)
pozalabs,사모투자조합
pozalabs,R&D 자금 최대 5억원(2년) + 창업사업화·해외마케팅 자금 각 최대 1억원
pozalabs,업스테이지솔라
pozalabs,39비누랩스에브리타임
pozalabs,??위포자랩스7년차∙스타트업
pozalabs,아이티조선6일 전
pozalabs,프로 플랜 필요
pozalabs,비프로컴퍼니
pozalabs,콘텐츠∙음악/음원분야의라이브가 주요 제품/서비스입니다.
pozalabs,런던 베이글 뮤지엄
pozalabs,선택한 라운드비공개알 수 없음선택한 투자 유치로그인 필요
